Timestep,Import_FR_MW,Import_PT_MW
1672,-2800.0,-2800.2771086779994
1673,-2800.0,-2800.2771086779994
1674,-2800.0,-2945.193088412501
1675,-2800.0,-2945.193088412501
1676,-2800.0,-3524.7738424565005
1677,-2800.0,-3524.7738424565005
1678,-2800.0,-1839.6104347285054
1679,-2800.0,-1839.6104347285054
1680,-2800.0,2854.5196703310066
1681,-2800.0,2854.5196703310066
1682,-2800.0,-129.8998626861994
1683,-2800.0,-129.8998626861994
1684,-2800.0,-1519.9144876575
1685,-2800.0,-1519.9144876575
1686,-2800.0,-655.1681780217496
1687,-2800.0,-655.1681780217496
1688,-2800.0,-317.99196064424905
1689,-2800.0,-317.99196064424905
1690,-2800.0,-3271.686741384
1691,-2800.0,-3271.686741384
1692,-2800.0,-1349.9127647529967
1693,-2800.0,-1349.9127647529967
1694,-2800.0,-1646.4443853292505
1695,-2800.0,-1646.4443853292505
1696,-2800.0,-1847.9150776295
1697,-2800.0,-1847.9150776295
1698,-2800.0,-2284.9307250445
1699,-2800.0,-2284.9307250445
1700,-2800.0,-2201.0317044349995
1701,-2800.0,-2201.0317044349995
1702,-2800.0,-1763.7613279234997
1703,-2800.0,-1763.7613279234997
1704,-2800.0,-1733.665389307499
1705,-2800.0,-1733.665389307499
1706,-2800.0,-1458.1112409608922
1707,-2800.0,-1458.1112409608922
1708,-2800.0,-1651.3387756964999
1709,-2800.0,-1651.3387756964999
1710,-2800.0,-1295.4040706274996
1711,-2800.0,-1295.4040706274996
1712,-2800.0,-1126.5551628529997
1713,-2800.0,-1126.5551628529997
1714,-2800.0,-1892.5554317787505
1715,-2800.0,-1892.5554317787505
1716,-2800.0,-4200.0
1717,-2800.0,-4200.0
1718,-2800.0,-4200.0
1719,-2800.0,-4200.0
1720,-2800.0,-4200.0
1721,-2800.0,-4200.0
1722,-2800.0,-2983.005080690499
1723,-2800.0,-2983.005080690499
1724,-2800.0,-2209.7049037481192
1725,-2800.0,-2209.7049037481192
1726,-2800.0,-2474.172531560116
1727,-2800.0,-2474.172531560116
1728,-2800.0,-249.82484599449936
1729,-2800.0,-249.82484599449936
1730,-2800.0,-51.22454906849998
1731,-2800.0,-51.22454906849998
1732,-2800.0,-540.4235502089359
1733,-2800.0,-540.4235502089359
1734,-2800.0,-170.066765219
1735,-2800.0,-170.066765219
1736,-2800.0,-1131.2255555601696
1737,-2800.0,-1131.2255555601696
1738,-2800.0,-2423.39894908225
1739,-2800.0,-2423.39894908225
1740,-2800.0,-4104.8032686501365
1741,-2800.0,-4104.8032686501365
1742,-2800.0,-2812.6064605778884
1743,-2800.0,-2812.6064605778884
1744,-2800.0,-2499.47248509325
1745,-2800.0,-2499.47248509325
1746,-2800.0,-2761.824616431297
1747,-2800.0,-2761.824616431297
1748,-2800.0,1223.3299507215752
1749,-2800.0,1223.3299507215752
1750,-2800.0,555.8102369885974
1751,-2800.0,555.8102369885974
1752,-2800.0,-2100.2621505322504
1753,-2800.0,-2100.2621505322504
1754,-2800.0,-1770.990225268671
1755,-2800.0,-1770.990225268671
1756,-2800.0,-2058.2113328447504
1757,-2800.0,-2058.2113328447504
1758,-2800.0,-2126.0110141137493
1759,-2800.0,-2126.0110141137493
1760,-2800.0,-2359.2423889904994
1761,-2800.0,-2359.2423889904994
1762,-2800.0,-2405.977863430749
1763,-2800.0,-2405.977863430749
1764,-2800.0,-2454.59321536925
1765,-2800.0,-2454.59321536925
1766,-2800.0,-2848.9843712889997
1767,-2800.0,-2848.9843712889997
1768,-2800.0,-3016.8460739964994
1769,-2800.0,-3016.8460739964994
1770,-2800.0,-1936.5343420143881
1771,-2800.0,-1936.5343420143881
1772,-2800.0,581.9867105064586
1773,-2800.0,581.9867105064586
1774,-2800.0,-1094.676851923712
1775,-2800.0,-1094.676851923712
1776,-2800.0,1232.498788815
1777,-2800.0,1232.498788815
1778,-2800.0,233.9445470511837
1779,-2800.0,233.9445470511837
1780,-2800.0,-2293.7913465189995
1781,-2800.0,-2293.7913465189995
1782,-2800.0,-1766.73781120075
1783,-2800.0,-1766.73781120075
1784,-2800.0,-3498.7453060063244
1785,-2800.0,-3498.7453060063244
1786,-2800.0,-1733.8782461937499
1787,-2800.0,-1733.8782461937499
1788,-2800.0,-3907.7647590210036
1789,-2800.0,-3907.7647590210036
1790,-2800.0,-3777.0771917890006
1791,-2800.0,-3777.0771917890006
1792,-2800.0,-4200.0
1793,-2800.0,-4200.0
1794,-2800.0,-4200.0
1795,-2800.0,-4200.0
1796,-2800.0,-4200.0
1797,-2800.0,-4200.0
1798,-2800.0,-3415.6021452919995
1799,-2800.0,-3415.6021452919995
1800,-2800.0,-2913.40509681375
1801,-2800.0,-2913.40509681375
1802,-2800.0,-2623.52151832775
1803,-2800.0,-2623.52151832775
1804,-2800.0,-2526.3510744379996
1805,-2800.0,-2526.3510744379996
1806,-2800.0,-2492.466990098751
1807,-2800.0,-2492.466990098751
1808,-2800.0,-3099.7837275984994
1809,-2800.0,-3099.7837275984994
1810,-2800.0,-2396.7621238332495
1811,-2800.0,-2396.7621238332495
1812,-2800.0,-2550.9983160285
1813,-2800.0,-2550.9983160285
1814,-2800.0,-3347.6111992052492
1815,-2800.0,-3347.6111992052492
1816,-2800.0,-4200.0
1817,-2800.0,-4200.0
1818,-2800.0,-3236.600577827
1819,-2800.0,-3236.600577827
1820,-2800.0,-2983.723804526646
1821,-2800.0,-2983.723804526646
1822,-2800.0,-3426.875155072
1823,-2800.0,-3426.875155072
1824,-2800.0,-2939.5101596240006
1825,-2800.0,-2939.5101596240006
1826,-2800.0,-2425.5487733812497
1827,-2800.0,-2425.5487733812497
1828,-2800.0,-4200.0
1829,-2800.0,-4200.0
1830,-2800.0,-4200.0
1831,-2800.0,-4200.0
1832,-2800.0,-2140.494859841001
1833,-2800.0,-2140.494859841001
1834,-2800.0,-3538.0298696839527
1835,-2800.0,-3538.0298696839527
1836,-2800.0,-1790.264490869
1837,-2800.0,-1790.264490869
1838,-2800.0,-3603.6918904612357
1839,-2800.0,-3603.6918904612357
1840,-2800.0,-3040.16656509775
1841,-2800.0,-3040.16656509775
1842,-2800.0,-2734.7577683367504
1843,-2800.0,-2734.7577683367504
1844,-2800.0,-1958.9984854352497
1845,-2800.0,-1958.9984854352497
1846,-2800.0,-1671.1550659212498
1847,-2800.0,-1671.1550659212498
1848,-2800.0,227.35046853975018
1849,-2800.0,227.35046853975018
1850,-2800.0,340.98479668300024
1851,-2800.0,340.98479668300024
1852,-2800.0,-1312.9664068875004
1853,-2800.0,-1312.9664068875004
1854,-2800.0,-1247.07248586875
1855,-2800.0,-1247.07248586875
1856,-2800.0,-1406.7152512485
1857,-2800.0,-1406.7152512485
1858,-2800.0,-890.058253448
1859,-2800.0,-890.058253448
1860,-2800.0,-1620.4055809855008
1861,-2800.0,-1620.4055809855008
1862,-2800.0,-2837.48113242575
1863,-2800.0,-2837.48113242575
1864,-2800.0,-3582.0943558179997
1865,-2800.0,-3582.0943558179997
1866,-2800.0,-2982.9303494314627
1867,-2800.0,-2982.9303494314627
1868,-2800.0,903.1784811267516
1869,-2800.0,903.1784811267516
1870,-2800.0,1746.6373557176848
1871,-2800.0,1746.6373557176848
1872,-2800.0,-1915.1461821132416
1873,-2800.0,-1915.1461821132416
1874,-2800.0,-1973.7471083484998
1875,-2800.0,-1973.7471083484998
1876,-2800.0,-1810.6909710322498
1877,-2800.0,-1810.6909710322498
1878,-2800.0,-1686.8218173242503
1879,-2800.0,-1686.8218173242503
1880,-2800.0,-1360.7805381664994
1881,-2800.0,-1360.7805381664994
1882,-2800.0,-2053.4601772145
1883,-2800.0,-2053.4601772145
1884,-2450.4040873130016,-2570.181286291001
1885,-2450.4040873130016,-2570.181286291001
1886,-802.718674758562,-2807.380246713249
1887,-802.718674758562,-2807.380246713249
1888,-2800.0,-3105.5428091472504
1889,-2800.0,-3105.5428091472504
1890,-2800.0,-2001.4457864195
1891,-2800.0,-2001.4457864195
1892,-2800.0,1770.3553636012502
1893,-2800.0,1770.3553636012502
1894,-2800.0,2103.5105623524996
1895,-2800.0,2103.5105623524996
1896,-2800.0,-484.5041151704063
1897,-2800.0,-484.5041151704063
1898,-1704.8907556316572,-1908.5087482705003
1899,-1704.8907556316572,-1908.5087482705003
1900,-1061.3765238831984,-1541.8415706744995
1901,-1061.3765238831984,-1541.8415706744995
1902,-54.35727178267916,-1375.80595755475
1903,-54.35727178267916,-1375.80595755475
1904,2368.406834506717,-669.1931741690096
1905,2368.406834506717,-669.1931741690096
1906,2338.9536149478226,-515.5545173180008
1907,2338.9536149478226,-515.5545173180008
1908,2800.0,-1060.9450240293409
1909,2800.0,-1060.9450240293409
1910,2800.0,-1487.1700633197506
1911,2800.0,-1487.1700633197506
1912,-2800.0,-2325.8943740649993
1913,-2800.0,-2325.8943740649993
1914,-2800.0,-2622.7727909445002
1915,-2800.0,-2622.7727909445002
1916,-2800.0,-2535.7241185131934
1917,-2800.0,-2535.7241185131934
1918,-2800.0,785.05730612975
1919,-2800.0,785.05730612975
1920,-2800.0,2261.931202357
1921,-2800.0,2261.931202357
1922,-2800.0,1838.7464729720004
1923,-2800.0,1838.7464729720004
1924,-2800.0,-5.156638203249713
1925,-2800.0,-5.156638203249713
1926,-2800.0,-2279.301047733683
1927,-2800.0,-2279.301047733683
1928,-2800.0,-3549.20183707025
1929,-2800.0,-3549.20183707025
1930,-2800.0,-1849.4205304353345
1931,-2800.0,-1849.4205304353345
1932,-2800.0,-1757.880257072
1933,-2800.0,-1757.880257072
1934,-2800.0,-1196.4645335544992
1935,-2800.0,-1196.4645335544992
1936,-2800.0,-1385.7737384020002
1937,-2800.0,-1385.7737384020002
1938,-2800.0,-2053.7220566607493
1939,-2800.0,-2053.7220566607493
1940,-2800.0,-1691.9563420587447
1941,-2800.0,-1691.9563420587447
1942,-2800.0,308.5976167966628
1943,-2800.0,308.5976167966628
1944,-2800.0,1095.5149156682583
1945,-2800.0,1095.5149156682583
1946,-2800.0,-645.8405431142764
1947,-2800.0,-645.8405431142764
1948,-2800.0,-1859.2841764155073
1949,-2800.0,-1859.2841764155073
1950,-2800.0,-2489.173788368924
1951,-2800.0,-2489.173788368924
1952,-2800.0,-2779.4181624044995
1953,-2800.0,-2779.4181624044995
1954,-2800.0,-1280.6616587471108
1955,-2800.0,-1280.6616587471108
1956,-2800.0,-2550.5390331337494
1957,-2800.0,-2550.5390331337494
1958,-2800.0,-3247.1715356965005
1959,-2800.0,-3247.1715356965005
1960,-2800.0,-2901.8239926023853
1961,-2800.0,-2901.8239926023853
1962,-2800.0,-2398.6045707523335
1963,-2800.0,-2398.6045707523335
1964,-2800.0,-2199.9883368114997
1965,-2800.0,-2199.9883368114997
1966,-2800.0,-2026.8303531770007
1967,-2800.0,-2026.8303531770007
1968,-2800.0,-1642.9711226252493
1969,-2800.0,-1642.9711226252493
1970,-2800.0,-2467.1142122766796
1971,-2800.0,-2467.1142122766796
1972,-2800.0,-4200.0
1973,-2800.0,-4200.0
1974,-2800.0,-4200.0
1975,-2800.0,-4200.0
1976,-2800.0,-3956.134052292249
1977,-2800.0,-3956.134052292249
1978,-2800.0,-4044.1445403287507
1979,-2800.0,-4044.1445403287507
1980,-2800.0,-3837.7568223734997
1981,-2800.0,-3837.7568223734997
1982,-2800.0,-3822.8010021237505
1983,-2800.0,-3822.8010021237505
1984,-2800.0,-4200.0
1985,-2800.0,-4200.0
1986,-2800.0,-3047.61304719675
1987,-2800.0,-3047.61304719675
1988,-2800.0,-954.2124468377497
1989,-2800.0,-954.2124468377497
1990,-2800.0,-3611.4752290097495
1991,-2800.0,-3611.4752290097495
1992,-2800.0,-3203.4881999695003
1993,-2800.0,-3203.4881999695003
1994,-2800.0,-2894.16777372875
1995,-2800.0,-2894.16777372875
1996,-2800.0,-2918.8648067450004
1997,-2800.0,-2918.8648067450004
1998,-2800.0,-3291.158279983
1999,-2800.0,-3291.158279983
2000,-2800.0,-3538.5654586294995
2001,-2800.0,-3538.5654586294995
2002,-2800.0,-4200.0
2003,-2800.0,-4200.0
2004,-2800.0,-4200.0
2005,-2800.0,-4200.0
2006,-2800.0,-3303.0125422342335
2007,-2800.0,-3303.0125422342335
2008,-2800.0,-3094.157489777751
2009,-2800.0,-3094.157489777751
2010,-2800.0,-3497.5972261647503
2011,-2800.0,-3497.5972261647503
2012,-2800.0,-1002.4497937814995
2013,-2800.0,-1002.4497937814995
2014,-2800.0,-1206.2803141309964
2015,-2800.0,-1206.2803141309964
2016,-569.7372745330995,-352.83937174199946
2017,-569.7372745330995,-352.83937174199946
2018,-1318.1966177681206,-1155.2146379793448
2019,-1318.1966177681206,-1155.2146379793448
2020,-2800.0,-819.4774772612818
2021,-2800.0,-819.4774772612818
2022,-2353.4469707354956,26.492203997499928
2023,-2353.4469707354956,26.492203997499928
2024,-2800.0,-825.7026294540701
2025,-2800.0,-825.7026294540701
2026,-2761.518526282327,-3336.3658748265007
2027,-2761.518526282327,-3336.3658748265007
2028,-2800.0,-4019.6047504323215
2029,-2800.0,-4019.6047504323215
2030,-1168.3893365118001,-3323.4402855505004
2031,-1168.3893365118001,-3323.4402855505004
2032,-2422.5214999836116,-2977.5798540515
2033,-2422.5214999836116,-2977.5798540515
2034,1467.5222076575792,926.8946874778449
2035,1467.5222076575792,926.8946874778449
2036,-1014.1369661105991,1259.1376287890007
2037,-1014.1369661105991,1259.1376287890007
2038,2800.0,1077.6276837584992
2039,2800.0,1077.6276837584992
2040,-2800.0,-155.59740597975042
2041,-2800.0,-155.59740597975042
2042,2800.0,-1585.535976416577
2043,2800.0,-1585.535976416577
2044,1593.2925391220424,-2262.8899126231254
2045,1593.2925391220424,-2262.8899126231254
2046,2665.2442540533402,-2441.79757809525
2047,2665.2442540533402,-2441.79757809525
2048,227.99592630025472,-2588.6928000214994
2049,227.99592630025472,-2588.6928000214994
2050,2800.0,-2450.2377536715003
2051,2800.0,-2450.2377536715003
2052,1885.078861337901,-4200.0
2053,1885.078861337901,-4200.0
2054,196.6427684932096,-4118.90531704175
2055,196.6427684932096,-4118.90531704175
2056,2800.0,-1650.9842112359993
2057,2800.0,-1650.9842112359993
2058,2800.0,-371.22430638649985
2059,2800.0,-371.22430638649985
2060,2800.0,-1822.492298391664
2061,2800.0,-1822.492298391664
2062,2800.0,-2397.877851935844
2063,2800.0,-2397.877851935844
2064,2800.0,-2137.1016802059994
2065,2800.0,-2137.1016802059994
2066,2800.0,-2028.170500013
2067,2800.0,-2028.170500013
2068,2800.0,-2279.6826376090003
2069,2800.0,-2279.6826376090003
2070,2800.0,-2223.02486064925
2071,2800.0,-2223.02486064925
2072,2800.0,-2226.9283944906056
2073,2800.0,-2226.9283944906056
2074,2800.0,-1895.9664813284899
2075,2800.0,-1895.9664813284899
2076,-906.6551360794169,-3967.4870561935
2077,-906.6551360794169,-3967.4870561935
2078,2800.0,-3616.56536424975
2079,2800.0,-3616.56536424975
2080,2800.0,-4200.0
2081,2800.0,-4200.0
2082,2800.0,-2201.62505459725
2083,2800.0,-2201.62505459725
2084,2800.0,-1936.3929088941877
2085,2800.0,-1936.3929088941877
2086,2800.0,-2837.3647130874997
2087,2800.0,-2837.3647130874997
2088,2800.0,-2880.0255358412496
2089,2800.0,-2880.0255358412496
2090,2800.0,-2372.13138941275
2091,2800.0,-2372.13138941275
2092,2800.0,-3624.84058198037
2093,2800.0,-3624.84058198037
2094,841.5670341156001,-3257.858184766492
2095,841.5670341156001,-3257.858184766492
2096,2800.0,-4200.0
2097,2800.0,-4200.0
2098,-816.5610336498357,-4200.0
2099,-816.5610336498357,-4200.0
2100,-2800.0,-4200.0
2101,-2800.0,-4200.0
2102,2800.0,-4200.0
2103,2800.0,-4200.0
2104,1043.022498308801,-4200.0
2105,1043.022498308801,-4200.0
2106,2800.0,-2618.5683938845004
2107,2800.0,-2618.5683938845004
2108,2800.0,-3403.6597203045
2109,2800.0,-3403.6597203045
2110,2800.0,-2658.3518466475007
2111,2800.0,-2658.3518466475007
2112,2800.0,-2175.6932718092503
2113,2800.0,-2175.6932718092503
2114,2800.0,-2062.1312917759997
2115,2800.0,-2062.1312917759997
2116,2800.0,-1914.7402492310002
2117,2800.0,-1914.7402492310002
2118,2800.0,-1929.42689429025
2119,2800.0,-1929.42689429025
2120,2800.0,-4200.0
2121,2800.0,-4200.0
2122,-297.5977283013053,-4200.0
2123,-297.5977283013053,-4200.0
2124,-2800.0,-4200.0
2125,-2800.0,-4200.0
2126,-2800.0,-4200.0
2127,-2800.0,-4200.0
2128,2137.813280073853,-4200.0
2129,2137.813280073853,-4200.0
2130,2800.0,-2026.3859051752497
2131,2800.0,-2026.3859051752497
2132,2800.0,-1409.4435135969998
2133,2800.0,-1409.4435135969998
2134,2800.0,-1325.9397131917494
2135,2800.0,-1325.9397131917494
2136,2800.0,-1298.7884565364998
2137,2800.0,-1298.7884565364998
2138,2800.0,-1055.3134698722497
2139,2800.0,-1055.3134698722497
2140,957.9258655469725,-764.1918712114998
2141,957.9258655469725,-764.1918712114998
2142,1689.3389391607343,-862.121290739
2143,1689.3389391607343,-862.121290739
2144,2800.0,-3697.637153562
2145,2800.0,-3697.637153562
2146,2800.0,-3928.344458662499
2147,2800.0,-3928.344458662499
2148,-1163.473073217392,-4200.0
2149,-1163.473073217392,-4200.0
2150,293.3398557981345,-4200.0
2151,293.3398557981345,-4200.0
2152,2659.421425869805,-4200.0
2153,2659.421425869805,-4200.0
2154,2800.0,-2530.8413191339996
2155,2800.0,-2530.8413191339996
2156,2800.0,-1506.4289319470008
2157,2800.0,-1506.4289319470008
2158,2800.0,-820.7155312427494
2159,2800.0,-820.7155312427494
2160,2800.0,-1120.0542233752503
2161,2800.0,-1120.0542233752503
2162,2800.0,-1393.21092324225
2163,2800.0,-1393.21092324225
2164,2800.0,-1425.4192461042499
2165,2800.0,-1425.4192461042499
2166,1487.6986080060742,-2030.3083698569994
2167,1487.6986080060742,-2030.3083698569994
2168,2800.0,-2865.902384859499
2169,2800.0,-2865.902384859499
2170,89.55630461853434,-3768.420896962398
2171,89.55630461853434,-3768.420896962398
2172,1187.9006181523218,-3444.545799895313
2173,1187.9006181523218,-3444.545799895313
2174,-144.84858661083854,-4200.0
2175,-144.84858661083854,-4200.0
2176,-1337.3730450592593,-4000.23079882375
2177,-1337.3730450592593,-4000.23079882375
2178,-1196.861742010678,-1005.375056714
2179,-1196.861742010678,-1005.375056714
2180,2800.0,-492.5727982567696
2181,2800.0,-492.5727982567696
2182,2800.0,-164.69642309326446
2183,2800.0,-164.69642309326446
2184,2800.0,1893.0041465395004
2185,2800.0,1893.0041465395004
2186,2800.0,2039.05471696475
2187,2800.0,2039.05471696475
2188,2800.0,1478.8484680799238
2189,2800.0,1478.8484680799238
2190,2800.0,2730.05380439025
2191,2800.0,2730.05380439025
2192,2800.0,1917.97194367775
2193,2800.0,1917.97194367775
2194,2800.0,-2734.79685670175
2195,2800.0,-2734.79685670175
2196,2800.0,-3185.8287165437505
2197,2800.0,-3185.8287165437505
2198,2800.0,-1788.8664455843139
2199,2800.0,-1788.8664455843139
2200,2800.0,-2320.1426706908205
2201,2800.0,-2320.1426706908205
2202,2800.0,1216.2303555429999
2203,2800.0,1216.2303555429999
2204,2800.0,1100.7691626954997
2205,2800.0,1100.7691626954997
2206,2800.0,326.0591126732106
2207,2800.0,326.0591126732106
2208,2800.0,2117.3020516076176
2209,2800.0,2117.3020516076176
2210,2800.0,-1061.1126250619964
2211,2800.0,-1061.1126250619964
2212,1255.0677084279534,-1843.1320947375
2213,1255.0677084279534,-1843.1320947375
2214,2007.26734880275,-1578.2990973977498
2215,2007.26734880275,-1578.2990973977498
2216,257.00132048126034,-2102.705055235522
2217,257.00132048126034,-2102.705055235522
2218,2800.0,-4181.046605515499
2219,2800.0,-4181.046605515499
2220,2800.0,-4200.0
2221,2800.0,-4200.0
2222,2800.0,-4200.0
2223,2800.0,-4200.0
2224,2800.0,-2656.8900644315
2225,2800.0,-2656.8900644315
2226,2800.0,-2775.7266866362493
2227,2800.0,-2775.7266866362493
2228,2800.0,-1896.1347023202497
2229,2800.0,-1896.1347023202497
2230,2800.0,-941.6857887992492
2231,2800.0,-941.6857887992492
2232,2800.0,-1083.07197710125
2233,2800.0,-1083.07197710125
2234,2800.0,-705.8264060500001
2235,2800.0,-705.8264060500001
2236,2751.888352387201,-757.1765620592496
2237,2751.888352387201,-757.1765620592496
2238,2800.0,-1123.7597504484997
2239,2800.0,-1123.7597504484997
2240,2800.0,-4200.0
2241,2800.0,-4200.0
2242,2800.0,-3148.849616189469
2243,2800.0,-3148.849616189469
2244,2800.0,-4200.0
2245,2800.0,-4200.0
2246,2800.0,-4200.0
2247,2800.0,-4200.0
2248,2800.0,-4200.0
2249,2800.0,-4200.0
2250,2800.0,-2071.1656429005006
2251,2800.0,-2071.1656429005006
2252,2800.0,-2343.28593432425
2253,2800.0,-2343.28593432425
2254,2800.0,-2277.6253478890003
2255,2800.0,-2277.6253478890003
2256,2800.0,-2022.0539665695
2257,2800.0,-2022.0539665695
2258,2800.0,-2029.4028648017502
2259,2800.0,-2029.4028648017502
2260,2800.0,-1958.9849355547503
2261,2800.0,-1958.9849355547503
2262,2268.632788803254,-1840.714538454
2263,2268.632788803254,-1840.714538454
2264,2800.0,-4200.0
2265,2800.0,-4200.0
2266,2800.0,-2239.0668087539525
2267,2800.0,-2239.0668087539525
2268,2800.0,-4200.0
2269,2800.0,-4200.0
2270,2800.0,-4200.0
2271,2800.0,-4200.0
2272,2800.0,-3465.9768991515
2273,2800.0,-3465.9768991515
2274,2800.0,-3902.6813249879997
2275,2800.0,-3902.6813249879997
2276,2800.0,-4061.039507138249
2277,2800.0,-4061.039507138249
2278,2800.0,-3805.26563525875
2279,2800.0,-3805.26563525875
2280,2800.0,-2913.4052371075
2281,2800.0,-2913.4052371075
2282,2800.0,-2164.398036537
2283,2800.0,-2164.398036537
2284,1662.2640065473606,-1582.0287779695
2285,1662.2640065473606,-1582.0287779695
2286,249.264497563453,-1884.7284704474996
2287,249.264497563453,-1884.7284704474996
2288,-2350.033365767318,-1312.4177141707496
2289,-2350.033365767318,-1312.4177141707496
2290,-2800.0,-3604.4982736047505
2291,-2800.0,-3604.4982736047505
2292,433.7339044435994,-3883.3649387575006
2293,433.7339044435994,-3883.3649387575006
2294,1072.3852684497651,-4200.0
2295,1072.3852684497651,-4200.0
2296,-1642.1191874355281,-4200.0
2297,-1642.1191874355281,-4200.0
2298,-2800.0,-4189.889143666071
2299,-2800.0,-4189.889143666071
2300,1378.1907653707976,-2611.4607465032504
2301,1378.1907653707976,-2611.4607465032504
2302,2800.0,-1865.1277855727503
2303,2800.0,-1865.1277855727503
2304,906.3706924525395,-1174.9774068082497
2305,906.3706924525395,-1174.9774068082497
2306,506.8109398190609,-3928.2690838580584
2307,506.8109398190609,-3928.2690838580584
2308,-2800.0,-1642.8119914138988
2309,-2800.0,-1642.8119914138988
2310,-894.9405194599331,-1981.5329862507497
2311,-894.9405194599331,-1981.5329862507497
2312,-2800.0,-1785.8072057218706
2313,-2800.0,-1785.8072057218706
2314,2087.8780048642,-2178.364913220612
2315,2087.8780048642,-2178.364913220612
2316,2685.767422731209,-4200.0
2317,2685.767422731209,-4200.0
2318,2800.0,-4200.0
2319,2800.0,-4200.0
2320,-24.40463017715956,-4200.0
2321,-24.40463017715956,-4200.0
2322,2800.0,-4102.233218952249
2323,2800.0,-4102.233218952249
2324,2800.0,-3195.6584719291204
2325,2800.0,-3195.6584719291204
2326,2800.0,-2234.483127609168
2327,2800.0,-2234.483127609168
2328,2800.0,-3609.8636668904996
2329,2800.0,-3609.8636668904996
2330,2800.0,-3599.20075408825
2331,2800.0,-3599.20075408825
2332,-1858.3242684933257,-3229.3356754920005
2333,-1858.3242684933257,-3229.3356754920005
2334,-613.2444898336639,-3648.25925044925
2335,-613.2444898336639,-3648.25925044925
2336,-18.97071283475998,-3709.7899197974994
2337,-18.97071283475998,-3709.7899197974994
2338,2800.0,-3482.8134278142497
2339,2800.0,-3482.8134278142497
2340,2800.0,-4200.0
2341,2800.0,-4200.0
2342,2800.0,-4200.0
2343,2800.0,-4200.0
2344,2800.0,-4006.9938322712505
2345,2800.0,-4006.9938322712505
2346,2800.0,-3142.1883431858805
2347,2800.0,-3142.1883431858805
2348,2800.0,200.5404804702921
2349,2800.0,200.5404804702921
2350,2800.0,-677.1899505681649
2351,2800.0,-677.1899505681649
2352,2800.0,-3548.1363409819996
2353,2800.0,-3548.1363409819996
2354,2800.0,-3359.3349787032507
2355,2800.0,-3359.3349787032507
2356,2800.0,-3033.2902338107497
2357,2800.0,-3033.2902338107497
2358,2800.0,-2520.067384275849
2359,2800.0,-2520.067384275849
2360,2800.0,-3913.6665231334996
2361,2800.0,-3913.6665231334996
2362,2800.0,-3754.7410784149997
2363,2800.0,-3754.7410784149997
2364,2800.0,-3979.9467782084994
2365,2800.0,-3979.9467782084994
2366,2800.0,-4177.02142190925
2367,2800.0,-4177.02142190925
2368,2800.0,-3876.1345258222495
2369,2800.0,-3876.1345258222495
2370,2800.0,-499.3491422090774
2371,2800.0,-499.3491422090774
2372,2800.0,481.0669275045002
2373,2800.0,481.0669275045002
2374,2800.0,797.7864489842507
2375,2800.0,797.7864489842507
2376,2800.0,1062.9455784327504
2377,2800.0,1062.9455784327504
2378,2800.0,-460.2807090153801
2379,2800.0,-460.2807090153801
2380,2800.0,-2332.6702199105916
2381,2800.0,-2332.6702199105916
2382,2800.0,-1865.9563035497213
2383,2800.0,-1865.9563035497213
2384,2800.0,-2059.7150467505
2385,2800.0,-2059.7150467505
2386,2800.0,-2075.9763223247646
2387,2800.0,-2075.9763223247646
2388,2800.0,-2523.2441382742495
2389,2800.0,-2523.2441382742495
2390,2800.0,-3028.36911027525
2391,2800.0,-3028.36911027525
2392,2800.0,-550.7059917762435
2393,2800.0,-550.7059917762435
2394,2800.0,-1640.492983564859
2395,2800.0,-1640.492983564859
2396,2800.0,-1340.8444029795528
2397,2800.0,-1340.8444029795528
2398,2800.0,1807.2816749202502
2399,2800.0,1807.2816749202502
2400,2800.0,-619.2873939079482
2401,2800.0,-619.2873939079482
2402,2800.0,-1507.1290813902501
2403,2800.0,-1507.1290813902501
2404,2800.0,157.5515785662501
2405,2800.0,157.5515785662501
2406,2800.0,-1876.9738537287494
2407,2800.0,-1876.9738537287494
2408,2800.0,-1584.0481020099996
2409,2800.0,-1584.0481020099996
2410,2800.0,-3818.915106472068
2411,2800.0,-3818.915106472068
2412,2800.0,-4200.0
2413,2800.0,-4200.0
2414,2800.0,-4200.0
2415,2800.0,-4200.0
2416,2800.0,-2632.7239034500008
2417,2800.0,-2632.7239034500008
2418,2800.0,-3521.2767014090005
2419,2800.0,-3521.2767014090005
2420,2800.0,-3338.5023879525
2421,2800.0,-3338.5023879525
2422,2800.0,-1870.7465778665
2423,2800.0,-1870.7465778665
2424,2800.0,-1025.1428888722498
2425,2800.0,-1025.1428888722498
2426,2800.0,-961.8952995612499
2427,2800.0,-961.8952995612499
2428,2800.0,-2677.1920413712032
2429,2800.0,-2677.1920413712032
2430,2800.0,-3730.9635251098057
2431,2800.0,-3730.9635251098057
2432,2800.0,-4200.0
2433,2800.0,-4200.0
2434,32.64561271854109,-3581.50678601425
2435,32.64561271854109,-3581.50678601425
2436,773.9030267928301,-4027.614658941
2437,773.9030267928301,-4027.614658941
2438,1031.1128737431427,-4200.0
2439,1031.1128737431427,-4200.0
2440,2497.798579894641,-4200.0
2441,2497.798579894641,-4200.0
2442,2800.0,-4200.0
2443,2800.0,-4200.0
2444,2800.0,-4200.0
2445,2800.0,-4200.0
2446,2800.0,-3136.5240549662503
2447,2800.0,-3136.5240549662503
2448,2800.0,-1949.0706578529998
2449,2800.0,-1949.0706578529998
