delivery_time,-12
0,728.5999999999999
1,712.2999999999998
2,696.2999999999998
3,695.8999999999999
4,680.3
5,534.6999999999999
6,453.99999999999994
7,519.8000000000002
8,2667.699999999998
9,9246.800000000008
10,15682.800000000017
11,17729.20000000001
12,18431.500000000033
13,18897.800000000007
14,18746.400000000012
15,18399.800000000017
16,17763.899999999998
17,17352.59999999999
18,12751.000000000007
19,5578.599999999997
20,1241.3000000000009
21,766.9999999999999
22,749.7999999999998
23,713.9999999999999
