delivery_time,-12
0,637.8
1,637.3
2,636.6999999999999
3,636.2999999999998
4,631.5999999999999
5,611.8999999999999
6,544.4
7,1932.199999999997
8,7290.900000000003
9,12708.10000000001
10,15410.699999999992
11,16718.699999999997
12,17545.100000000002
13,18185.299999999992
14,17900.899999999994
15,17263.299999999996
16,16452.099999999995
17,17802.60000000002
18,17514.399999999983
19,13748.4
20,7177.000000000011
21,2031.800000000003
22,1047.1999999999998
23,1036.5999999999997
