delivery_time,-12
0,748.5999999999999
1,748.0999999999999
2,739.3999999999999
3,711.3999999999999
4,711.8
5,706.0999999999999
6,647.9999999999999
7,2514.7999999999943
8,8171.499999999992
9,13445.4
10,15977.30000000001
11,16972.400000000012
12,17481.20000000001
13,17816.399999999994
14,17473.999999999993
15,17049.100000000024
16,16439.600000000006
17,15539.299999999996
18,14540.900000000005
19,11840.600000000013
20,6336.80000000001
21,1297.5000000000005
22,793.5999999999999
23,782.8999999999999
