delivery_time,-12
0,448.5
1,440.3
2,448.5
3,457.59999999999997
4,457.59999999999997
5,457.59999999999997
6,450.2
7,732.1000000000008
8,2952.199999999987
9,8802.600000000002
10,13830.799999999988
11,15523.499999999998
12,16004.200000000004
13,16041.200000000026
14,15897.599999999968
15,14892.700000000013
16,10593.200000000012
17,4321.099999999995
18,1211.2000000000007
19,780.4999999999998
20,688.2999999999998
21,695.8999999999999
22,695.2999999999998
23,539.3999999999999
