delivery_time,-12
0,717.4999999999999
1,717.1999999999999
2,716.3999999999999
3,716.0999999999999
4,715.8999999999999
5,928.2999999999997
6,917.9999999999998
7,1952.2999999999977
8,6708.100000000006
9,13059.30000000001
10,17088.39999999999
11,18920.00000000003
12,19900.399999999994
13,20244.600000000024
14,20159.300000000003
15,19723.499999999996
16,18841.699999999983
17,17214.10000000003
18,14895.500000000005
19,10806.099999999984
20,5238.499999999991
21,1324.800000000002
22,748.9
23,688.4
