delivery_time,-12
0,777.6999999999998
1,785.5999999999998
2,785.1999999999999
3,784.7999999999998
4,775.4
5,772.0999999999998
6,711.9
7,933.1000000000026
8,5319.500000000005
9,13166.500000000016
10,18938.600000000017
11,20563.200000000023
12,21507.899999999994
13,21831.300000000014
14,21768.900000000038
15,21528.499999999975
16,20881.50000000002
17,19514.400000000023
18,17233.799999999992
19,11393.699999999993
20,3845.2999999999947
21,940.0
22,784.3999999999997
23,779.5999999999998
