delivery_time,-12
0,457.79999999999995
1,457.7
2,457.7
3,449.59999999999997
4,449.59999999999997
5,449.59999999999997
6,450.79999999999995
7,686.8000000000008
8,2520.9999999999936
9,6937.999999999983
10,10224.69999999998
11,11428.899999999998
12,12218.600000000002
13,12518.800000000012
14,12232.999999999993
15,10873.800000000005
16,7548.7999999999965
17,3477.799999999996
18,1635.9999999999973
19,1171.0
20,619.4
21,609.4999999999999
22,607.4999999999999
23,607.4999999999999
