delivery_time,-12
0,757.8999999999999
1,757.6999999999998
2,732.5999999999998
3,717.1999999999999
4,691.1999999999999
5,668.3999999999999
6,577.5999999999999
7,1720.0999999999967
8,5591.000000000007
9,10706.500000000007
10,13974.800000000003
11,14711.900000000027
12,14306.100000000006
13,13030.600000000004
14,12482.20000000001
15,11954.00000000001
16,11917.200000000003
17,11040.7
18,9931.69999999999
19,6485.600000000004
20,2485.5999999999967
21,551.7999999999998
22,477.1
23,473.09999999999997
