delivery_time,-12
0,739.3999999999999
1,747.8999999999999
2,736.2999999999998
3,777.9
4,777.1999999999999
5,962.6999999999998
6,925.6999999999999
7,1244.4000000000044
8,4612.399999999995
9,10298.000000000004
10,14775.199999999993
11,17020.80000000001
12,18079.599999999995
13,18523.7
14,18376.79999999999
15,18165.500000000004
16,17505.60000000001
17,16069.6
18,13727.099999999995
19,9282.800000000003
20,3862.999999999995
21,996.9999999999997
22,854.3999999999999
23,850.1999999999999
