delivery_time,-12
0,756.3999999999999
1,756.1999999999998
2,755.8999999999999
3,755.3999999999999
4,755.4999999999999
5,877.8999999999999
6,826.8
7,2203.699999999995
8,7704.400000000004
9,15008.100000000017
10,18598.100000000024
11,20285.399999999994
12,21125.79999999998
13,21416.00000000001
14,21463.500000000004
15,21321.999999999993
16,20807.19999999998
17,19654.699999999997
18,17799.799999999992
19,13835.2
20,7044.999999999999
21,1833.4000000000037
22,920.3999999999999
23,893.7999999999998
