delivery_time,-12
0,737.0
1,736.6999999999999
2,735.4999999999999
3,734.9999999999999
4,705.8
5,625.0999999999999
6,605.5
7,1163.4000000000035
8,5267.600000000007
9,12801.599999999986
10,18191.30000000003
11,20723.100000000006
12,21628.699999999975
13,22009.900000000023
14,21980.099999999984
15,21673.400000000012
16,21014.899999999994
17,19702.700000000008
18,16883.30000000001
19,12009.199999999995
20,4532.899999999997
21,1004.1999999999995
22,779.8
23,773.4999999999999
