delivery_time,-12
0,673.5999999999999
1,644.8
2,641.1999999999999
3,646.9999999999999
4,641.1999999999999
5,611.5
6,601.5
7,834.4000000000012
8,3941.599999999991
9,10743.699999999997
10,16384.99999999999
11,18673.50000000001
12,19723.099999999984
13,20253.10000000001
14,20022.299999999996
15,19357.399999999998
16,18810.399999999998
17,17008.500000000007
18,14011.400000000005
19,8642.699999999993
20,3079.7999999999947
21,821.6999999999998
22,718.5999999999999
23,675.3000000000001
