delivery_time,-12
0,759.2999999999998
1,759.1999999999999
2,748.3999999999999
3,719.8999999999999
4,683.4999999999998
5,553.3
6,443.20000000000005
7,1149.6000000000038
8,6015.999999999993
9,13276.399999999992
10,16045.400000000014
11,17275.199999999993
12,17542.90000000001
13,17481.30000000001
14,17016.89999999998
15,16318.100000000006
16,15649.999999999996
17,15148.00000000001
18,13649.899999999983
19,10172.700000000012
20,3398.4000000000015
21,903.9
22,812.1999999999998
23,775.5999999999998
