delivery_time,-12
0,25785.700000000015
1,26417.899999999998
2,25942.30000000001
3,25469.300000000003
4,25809.499999999996
5,25871.30000000001
6,26761.1
7,28889.7
8,30883.99999999999
9,33264.799999999996
10,36149.100000000006
11,37995.600000000006
12,38718.1
13,39112.89999999999
14,39202.700000000026
15,37997.2
16,34340.100000000006
17,31401.899999999998
18,32140.599999999995
19,31573.999999999996
20,31904.599999999995
21,31295.100000000002
22,29613.59999999999
23,27429.99999999999
