delivery_time,-12
0,28763.0
1,28303.100000000006
2,27966.300000000003
3,27917.200000000004
4,27907.199999999997
5,28178.699999999997
6,28991.600000000006
7,33190.9
8,35839.100000000006
9,36557.00000000001
10,36827.700000000004
11,37710.19999999999
12,38068.29999999998
13,38112.299999999996
14,37939.499999999985
15,37514.700000000004
16,36296.799999999996
17,36002.799999999996
18,36916.600000000006
19,37315.50000000001
20,37077.200000000004
21,36052.600000000006
22,32873.5
23,29176.500000000004
