delivery_time,-12
0,25776.60000000001
1,24642.600000000006
2,23747.8
3,23471.2
4,23285.199999999997
5,23694.800000000003
6,24567.800000000003
7,27863.60000000002
8,29342.199999999997
9,30607.0
10,31986.500000000015
11,32620.2
12,32472.300000000007
13,32440.60000000001
14,31880.499999999985
15,31036.000000000007
16,30642.199999999997
17,30958.200000000015
18,31912.49999999999
19,31001.40000000001
20,31976.399999999998
21,32684.299999999992
22,30342.800000000007
23,27966.599999999995
