delivery_time,-12
0,23986.200000000008
1,21635.600000000002
2,20710.8
3,20298.700000000004
4,19403.6
5,19715.800000000003
6,22760.9
7,26971.000000000007
8,29672.30000000001
9,30085.599999999995
10,31229.200000000008
11,31633.399999999994
12,31915.400000000038
13,31738.70000000003
14,31490.70000000002
15,30668.500000000007
16,30107.500000000015
17,29948.90000000002
18,28522.600000000035
19,28543.500000000004
20,28086.899999999998
21,29327.400000000005
22,27130.899999999994
23,25102.700000000004
