delivery_time,-12
0,24453.800000000007
1,23203.800000000003
2,22333.800000000007
3,21841.100000000006
4,21865.600000000002
5,22130.1
6,23176.40000000001
7,25607.000000000004
8,26575.800000000003
9,28447.299999999996
10,30719.39999999998
11,31880.600000000024
12,33058.100000000006
13,33794.100000000006
14,33871.399999999994
15,32774.9
16,31719.300000000007
17,30332.8
18,30351.2
19,27605.19999999999
20,28773.599999999995
21,28763.399999999998
22,26469.300000000003
23,24908.1
