delivery_time,-12
0,20866.800000000003
1,20202.899999999998
2,19527.499999999996
3,20273.49999999999
4,20236.799999999992
5,19930.000000000004
6,21914.799999999996
7,25470.600000000002
8,28744.499999999996
9,29679.199999999975
10,29280.700000000023
11,29758.400000000016
12,30221.600000000002
13,30096.600000000002
14,29436.199999999983
15,28792.60000000001
16,28424.80000000001
17,28998.599999999988
18,30828.3
19,30778.500000000004
20,30866.400000000005
21,29667.1
22,27020.900000000005
23,24548.499999999996
