delivery_time,-12
0,27762.6
1,27315.399999999998
2,27414.300000000014
3,27569.7
4,27816.300000000003
5,28084.40000000001
6,28677.00000000002
7,29879.699999999983
8,31257.79999999999
9,33991.1
10,36168.49999999997
11,37861.299999999996
12,39185.200000000004
13,39671.49999999998
14,39633.30000000002
15,38443.200000000004
16,36223.20000000002
17,33975.99999999999
18,34023.299999999996
19,34038.99999999998
20,33387.50000000003
21,32701.500000000015
22,31549.10000000002
23,30214.499999999993
