delivery_time,-12
0,26420.8
1,25536.100000000013
2,24963.800000000007
3,24644.3
4,25008.300000000003
5,25776.700000000004
6,27901.900000000005
7,32075.80000000001
8,34399.500000000015
9,35087.90000000001
10,35544.200000000004
11,35601.400000000016
12,35179.399999999994
13,35231.100000000006
14,34978.100000000006
15,34326.3
16,34139.0
17,34364.30000000001
18,35324.80000000001
19,36079.799999999996
20,36336.5
21,34417.500000000015
22,32265.60000000001
23,30947.500000000004
