delivery_time,-12
0,24049.7
1,23106.90000000001
2,22551.600000000002
3,22378.399999999998
4,22424.6
5,22973.9
6,25151.900000000005
7,28377.00000000001
8,30995.500000000007
9,32075.899999999976
10,32356.200000000008
11,33088.200000000004
12,32997.000000000015
13,33055.100000000006
14,32986.800000000025
15,32523.0
16,31754.500000000022
17,30494.299999999996
18,29622.900000000012
19,31431.399999999998
20,32538.000000000004
21,32231.300000000007
22,29156.000000000007
23,27186.700000000004
