delivery_time,-12
0,29198.9
1,27948.100000000013
2,27238.899999999994
3,26933.800000000003
4,26829.50000000001
5,27325.500000000004
6,29193.40000000001
7,33271.40000000001
8,35921.40000000001
9,37602.50000000002
10,39379.79999999999
11,38983.500000000015
12,38663.299999999996
13,38116.600000000006
14,37465.299999999996
15,36935.00000000001
16,36296.60000000002
17,35931.8
18,33828.09999999999
19,34808.9
20,35672.100000000006
21,34711.20000000001
22,32094.100000000006
23,29969.5
