delivery_time,-12
0,28298.2
1,27349.5
2,26805.4
3,26277.199999999993
4,25824.000000000004
5,27243.300000000007
6,27989.999999999993
7,29886.299999999992
8,30829.400000000005
9,33268.099999999984
10,36917.49999999999
11,35917.7
12,36916.500000000015
13,37101.19999999999
14,36708.899999999994
15,36076.19999999999
16,35883.100000000006
17,35755.30000000003
18,36810.39999999998
19,32621.79999999999
20,33431.5
21,32579.800000000003
22,31294.799999999996
23,30004.599999999995
