delivery_time,-12
0,26387.4
1,25145.900000000005
2,24333.399999999994
3,23757.400000000005
4,23529.300000000007
5,23630.200000000004
6,25223.20000000001
7,27543.2
8,29433.999999999996
9,32730.000000000007
10,34410.90000000001
11,37271.600000000006
12,38507.100000000035
13,39233.100000000006
14,39123.00000000002
15,39578.00000000003
16,39260.8
17,38080.1
18,36427.20000000003
19,31834.399999999994
20,31232.8
21,30551.499999999993
22,29295.500000000007
23,27041.90000000001
