delivery_time,-12
0,27681.499999999996
1,26412.4
2,25382.999999999996
3,24232.100000000002
4,24252.399999999994
5,24283.099999999995
6,25623.8
7,27298.699999999993
8,30519.19999999999
9,35559.1
10,37672.39999999999
11,38289.00000000002
12,38698.99999999998
13,39212.40000000001
14,39117.09999999998
15,36943.29999999999
16,36500.799999999996
17,36561.20000000001
18,38055.600000000006
19,35846.9
20,33541.69999999998
21,32104.600000000006
22,31804.799999999985
23,29932.600000000002
