delivery_time,-12
0,25869.0
1,24734.699999999997
2,24121.3
3,23538.199999999997
4,22940.000000000004
5,22548.10000000001
6,24348.599999999995
7,26559.100000000006
8,28532.40000000001
9,32267.39999999999
10,34909.50000000002
11,35908.90000000002
12,36139.40000000001
13,36312.69999999998
14,36021.29999999999
15,35593.89999999998
16,35164.1
17,34769.200000000026
18,33370.700000000004
19,30452.200000000008
20,30947.10000000001
21,30064.800000000003
22,28504.40000000001
23,25702.300000000014
