delivery_time,-12
0,22075.200000000004
1,20568.700000000004
2,19481.4
3,18808.7
4,18408.4
5,18392.1
6,18260.800000000003
7,18273.199999999997
8,21294.500000000015
9,24640.30000000002
10,26138.60000000002
11,25566.799999999996
12,26307.399999999994
13,26714.500000000007
14,26472.6
15,25140.500000000015
16,24273.400000000005
17,24804.799999999992
18,25601.89999999999
19,23639.699999999997
20,23218.300000000003
21,25015.800000000007
22,24588.400000000005
23,22602.700000000008
