delivery_time,-12
0,6233.500000000001
1,6040.4
2,5840.9000000000015
3,5701.400000000002
4,5403.2999999999965
5,5175.600000000005
6,5069.700000000001
7,4820.4000000000015
8,4711.700000000003
9,4310.800000000001
10,3851.099999999998
11,3629.0999999999985
12,3693.299999999997
13,3866.9999999999977
14,4158.299999999996
15,4401.4
16,4600.599999999999
17,5115.200000000001
18,5564.500000000004
19,6418.4
20,7347.400000000004
21,7853.999999999999
22,7740.800000000007
23,7379.500000000001
