delivery_time,-12
0,1618.7
1,1637.7999999999993
2,1613.4999999999989
3,1596.3999999999983
4,1583.8000000000004
5,1571.5999999999995
6,1564.9999999999995
7,1332.2999999999997
8,1261.9999999999998
9,1173.2000000000003
10,978.6000000000008
11,773.7000000000006
12,674.7000000000004
13,574.1000000000005
14,610.7000000000004
15,630.3000000000005
16,701.6000000000005
17,1111.0999999999995
18,1389.3999999999996
19,1770.7999999999972
20,2092.299999999999
21,2020.4999999999995
22,2004.6000000000004
23,1958.9
