delivery_time,-12
0,9679.100000000015
1,9270.100000000002
2,8971.199999999997
3,8700.500000000005
4,8416.700000000008
5,8153.400000000003
6,8175.100000000003
7,8097.700000000008
8,8152.500000000006
9,8170.400000000008
10,7655.300000000002
11,7136.299999999995
12,6629.900000000006
13,6310.299999999999
14,6072.4000000000015
15,5808.999999999997
16,5513.7
17,5251.800000000002
18,5193.000000000001
19,5290.499999999999
20,5399.400000000004
21,5014.900000000003
22,4416.9
23,3983.1999999999975
