delivery_time,-12
0,6559.7
1,6394.400000000002
2,5797.300000000001
3,5366.899999999997
4,4848.200000000001
5,4337.399999999998
6,4201.299999999996
7,3710.3999999999987
8,3318.199999999997
9,2424.599999999999
10,1886.8999999999999
11,1691.6999999999994
12,1643.1999999999998
13,1939.0000000000002
14,2434.6999999999994
15,3165.3000000000006
16,4151.099999999999
17,5172.100000000003
18,6417.199999999995
19,8094.2
20,8923.800000000005
21,9806.699999999999
22,10047.8
23,9635.900000000005
