delivery_time,-12
0,7766.400000000002
1,7453.600000000005
2,7146.500000000004
3,6870.600000000003
4,6601.000000000001
5,6565.900000000001
6,6620.000000000001
7,6660.700000000001
8,6766.400000000005
9,7144.800000000002
10,7100.900000000002
11,6983.700000000001
12,6980.7000000000035
13,6920.399999999999
14,6908.299999999998
15,6894.500000000001
16,6670.300000000001
17,7159.6
18,7745.000000000001
19,8107.399999999998
20,8314.800000000003
21,8352.200000000004
22,8264.500000000002
23,7983.599999999998
