delivery_time,-12
0,8401.2
1,8545.400000000005
2,8883.800000000003
3,9223.900000000005
4,9555.80000000001
5,9885.900000000005
6,10060.700000000003
7,9929.400000000005
8,9828.499999999995
9,9463.399999999998
10,9050.300000000005
11,9008.899999999996
12,9504.699999999997
13,10357.299999999994
14,11127.899999999996
15,11583.1
16,13325.99999999999
17,14528.000000000002
18,15644.200000000004
19,16152.099999999997
20,16188.500000000015
21,16116.100000000004
22,16076.500000000007
23,16120.700000000003
