delivery_time,-12
0,13584.000000000007
1,13096.099999999999
2,12767.300000000003
3,12642.599999999999
4,12589.499999999996
5,12666.800000000003
6,12400.600000000004
7,12140.30000000001
8,11416.900000000003
9,10283.300000000005
10,8130.899999999999
11,7639.699999999998
12,7371.6
13,7085.700000000003
14,7045.500000000001
15,7212.500000000003
16,7309.899999999999
17,7857.099999999999
18,8825.300000000005
19,10241.399999999998
20,10256.600000000011
21,9945.900000000009
22,9422.0
23,8747.2
