delivery_time,-12
0,4405.200000000001
1,4289.299999999997
2,4124.199999999999
3,4000.8999999999955
4,3875.099999999999
5,3845.0999999999985
6,4026.9999999999986
7,3859.1999999999994
8,3814.5999999999976
9,3596.899999999995
10,3363.7999999999984
11,3321.0
12,3412.9999999999986
13,3379.799999999999
14,3221.5999999999985
15,3091.2999999999984
16,2997.4999999999977
17,3226.9000000000005
18,3683.4999999999986
19,3838.199999999997
20,3993.3999999999955
21,4019.299999999993
22,3815.2999999999947
23,3434.5999999999985
