delivery_time,-12
0,8155.100000000004
1,8000.700000000008
2,7840.000000000001
3,7764.099999999999
4,7794.600000000002
5,7941.800000000006
6,8121.700000000004
7,7985.700000000002
8,8118.099999999999
9,8541.900000000003
10,8368.1
11,7780.800000000003
12,7990.700000000002
13,8171.300000000006
14,8021.000000000007
15,7973.900000000008
16,8138.600000000001
17,8604.600000000002
18,9136.900000000007
19,9219.300000000005
20,9182.900000000012
21,9129.800000000005
22,8901.500000000002
23,8860.000000000004
