delivery_time,-12
0,6275.499999999999
1,7120.700000000001
2,7926.199999999996
3,8598.3
4,9134.90000000001
5,9567.900000000003
6,9848.399999999998
7,10152.99999999999
8,10423.10000000001
9,10757.900000000003
10,10888.20000000001
11,11470.699999999999
12,12374.499999999998
13,13264.899999999985
14,13963.599999999991
15,14598.300000000001
16,14891.799999999996
17,15415.600000000004
18,15870.400000000009
19,16120.299999999994
20,16113.000000000011
21,16253.800000000008
22,16176.300000000007
23,16179.5
