delivery_time,-12
0,12967.600000000011
1,12163.699999999995
2,11452.000000000013
3,11037.800000000005
4,10791.899999999998
5,10640.3
6,10805.200000000012
7,10810.400000000001
8,10471.199999999999
9,10239.699999999999
10,10428.099999999993
11,10398.899999999998
12,10328.599999999995
13,10429.200000000019
14,10279.799999999994
15,9871.0
16,9840.099999999993
17,10478.999999999996
18,12295.299999999996
19,13404.900000000001
20,15123.999999999996
21,15246.199999999997
22,12979.800000000003
23,12204.10000000001
