delivery_time,-12
0,10170.600000000002
1,9740.400000000005
2,9274.400000000001
3,9020.600000000006
4,8316.50000000001
5,7968.5
6,7596.2000000000035
7,7012.199999999998
8,6206.999999999999
9,5247.9000000000015
10,4424.2
11,3788.4999999999995
12,3258.0000000000014
13,2875.4999999999977
14,2685.2999999999984
15,2693.7000000000007
16,2808.9999999999973
17,3318.5999999999995
18,4471.299999999992
19,5090.000000000002
20,5882.2000000000035
21,6616.100000000001
22,7169.800000000003
23,7333.100000000004
