delivery_time,-12
0,16967.49999999999
1,16667.999999999996
2,16746.90000000001
3,16664.100000000006
4,16532.499999999996
5,16641.400000000005
6,17067.200000000004
7,16616.100000000002
8,16376.500000000011
9,16260.600000000006
10,15706.000000000004
11,15007.500000000005
12,14363.5
13,14545.100000000002
14,15157.70000000001
15,15287.100000000006
16,16167.199999999992
17,16173.600000000004
18,16536.00000000001
19,16645.699999999993
20,16404.800000000014
21,15854.899999999996
22,15402.400000000005
23,14775.500000000002
