delivery_time,-12
0,4912.500000000001
1,4442.599999999997
2,4071.399999999999
3,3709.2999999999984
4,3472.999999999999
5,3149.2999999999975
6,2900.0999999999995
7,2691.2999999999993
8,2285.2
9,2137.1
10,1722.5999999999997
11,1725.6999999999985
12,1849.8999999999994
13,2022.3000000000009
14,2227.499999999999
15,2383.2999999999993
16,2551.4000000000015
17,2890.2999999999956
18,4468.000000000002
19,5223.299999999999
20,6123.999999999998
21,6855.300000000005
22,7030.800000000001
23,6983.100000000002
