delivery_time,-12
0,11933.399999999998
1,11621.200000000003
2,11271.899999999996
3,11165.299999999994
4,11127.599999999997
5,11324.899999999998
6,11743.499999999998
7,14189.699999999999
8,12996.700000000004
9,10732.100000000011
10,10021.900000000001
11,9926.70000000001
12,10432.2
13,10600.100000000006
14,10559.400000000001
15,10505.599999999993
16,10593.7
17,10982.899999999998
18,12413.1
19,11542.300000000001
20,10894.100000000011
21,10260.500000000013
22,9749.500000000005
23,9115.5
