delivery_time,-12
0,8626.2
1,8413.000000000005
2,7975.600000000002
3,7398.100000000005
4,6775.90000000001
5,6223.5
6,5552.700000000001
7,4923.899999999997
8,3583.799999999999
9,2405.600000000002
10,1934.8999999999992
11,1805.6999999999982
12,1779.0000000000002
13,1843.9999999999995
14,1983.8999999999999
15,2132.4
16,2264.8999999999983
17,2438.7999999999993
18,2515.2000000000007
19,3183.199999999999
20,3769.300000000001
21,4083.4999999999995
22,4034.3999999999974
23,3536.100000000002
