delivery_time,-12
0,7968.399999999999
1,7573.100000000002
2,7114.500000000001
3,6623.300000000001
4,6193.200000000001
5,5782.400000000001
6,5268.100000000001
7,4763.900000000006
8,4446.799999999999
9,4404.4
10,4545.900000000001
11,5014.199999999999
12,5682.500000000002
13,6477.600000000002
14,7205.800000000003
15,7841.999999999997
16,8335.800000000003
17,8777.600000000008
18,8879.999999999996
19,8582.1
20,7761.499999999999
21,7305.000000000004
22,6669.899999999996
23,5994.900000000004
